Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2015-03-05,247.59423828125,290.2264404296875,418.65972900390625,189.36854553222656,1068.6768798828125
2015-03-09,241.63882446289062,277.74945068359375,407.93988037109375,186.0945281982422,1048.9996337890625
2015-03-10,240.16709899902344,278.4588623046875,409.4207458496094,183.84765625,1047.37451171875
2015-03-11,241.05694580078125,277.624267578125,406.4776916503906,183.1628875732422,1033.047119140625
2015-03-12,240.63482666015625,282.2562255859375,413.2019348144531,184.8427276611328,1038.00146484375
2015-03-13,237.90809631347656,275.5795593261719,413.59307861328125,181.9110870361328,1023.4560546875
2015-03-16,239.9388885498047,276.62274169921875,422.2080993652344,180.1991729736328,1015.51025390625
2015-03-17,241.42205810546875,279.4603271484375,417.337158203125,183.35548400878906,1023.9911499023438
2015-03-18,242.67703247070312,279.4186706542969,415.2881774902344,185.88052368164062,1014.3411865234375
2015-03-19,240.087158203125,275.5795593261719,415.465087890625,183.20570373535156,1028.965087890625
2015-03-20,240.9314727783203,265.89837646484375,420.4944152832031,182.76702880859375,1034.7911376953125
2015-03-23,239.0718536376953,261.89239501953125,416.0238952636719,180.16708374023438,1037.2484130859375
2015-03-24,236.835693359375,260.306640625,411.926025390625,181.4510040283203,1027.0035400390625
2015-03-25,235.991455078125,264.4796142578125,413.35089111328125,180.79837036132812,1020.0475463867188
2015-03-26,229.76223754882812,257.01007080078125,399.7998352050781,177.46014404296875,996.0105590820312
2015-03-27,231.51919555664062,262.51837158203125,410.19366455078125,173.69393920898438,996.6842651367188
2015-03-30,236.59613037109375,265.9817810058594,415.0088195800781,173.4906463623047,1016.2426147460938
2015-03-31,233.35601806640625,263.3111877441406,413.2113342285156,176.75399780273438,1012.200439453125
2015-04-01,235.76329040527344,269.6957702636719,404.9408874511719,178.90452575683594,1007.72216796875
2015-04-06,235.46664428710938,268.1099853515625,405.7325134277344,176.46507263183594,1009.56494140625
2015-04-07,235.64920043945312,264.8968811035156,402.2492980957031,178.2198028564453,1024.50634765625
2015-04-08,236.28807067871094,262.9774169921875,409.8957214355469,185.29208374023438,1046.859619140625
2015-04-09,240.97711181640625,267.56756591796875,412.5872802734375,191.54054260253906,1056.0341796875
2015-04-10,237.90809631347656,265.64801025390625,416.1171569824219,193.51991271972656,1051.7540283203125
2015-04-13,237.02967834472656,264.4796142578125,417.0205993652344,197.40380859375,1052.447509765625
2015-04-15,235.398193359375,262.89385986328125,412.3451843261719,197.64990234375,1041.44921875
2015-04-16,234.94186401367188,260.8074645996094,408.7966613769531,198.65562438964844,1023.634521484375
2015-04-17,232.3406219482422,258.8044128417969,405.9281921386719,198.3346405029297,980.8510131835938
2015-04-20,229.34011840820312,259.68072509765625,397.1548156738281,189.51832580566406,962.600341796875
2015-04-21,228.86093139648438,259.43035888671875,399.1013488769531,187.5496368408203,961.9063110351562
2015-04-22,231.16549682617188,261.1830139160156,398.1886291503906,188.2557830810547,969.0599975585938
2015-04-23,231.25677490234375,260.2649230957031,395.2642517089844,187.6780242919922,973.875732421875
2015-04-24,229.64816284179688,257.2604064941406,371.6451721191406,188.07391357421875,988.0639038085938
2015-04-27,229.4199676513672,252.29466247558594,369.67999267578125,187.3035888671875,990.8975830078125
2015-04-28,229.214599609375,272.7836608886719,365.25616455078125,185.14230346679688,988.8367919921875
2015-04-29,226.6134033203125,275.537841796875,365.3027648925781,181.88966369628906,985.78515625
2015-04-30,225.62083435058594,276.3724060058594,361.7822265625,184.53240966796875,976.4319458007812
2015-05-04,228.39317321777344,274.82843017578125,371.2539978027344,190.65248107910156,983.5064086914062
2015-05-05,225.35845947265625,274.1190490722656,365.600830078125,190.9092559814453,997.892822265625
2015-05-06,221.46800231933594,260.515380859375,358.0196228027344,188.36282348632812,976.174072265625
2015-05-07,217.064208984375,254.21421813964844,362.10821533203125,186.32994079589844,1008.7521362304688
2015-05-08,224.06922912597656,264.5630798339844,364.7066955566406,192.78369140625,1001.6183471679688
2015-05-11,225.9630889892578,269.9878234863281,371.35650634765625,194.13795471191406,1013.01318359375
2015-05-12,221.77606201171875,257.21868896484375,362.6855773925781,188.23330688476562,999.8943481445312
2015-05-13,225.95169067382812,265.10552978515625,364.473876953125,191.7869415283203,996.922119140625
2015-05-14,226.13421630859375,262.8521423339844,360.3945617675781,190.29183959960938,990.5213623046875
2015-05-15,225.91744995117188,260.6822204589844,365.41448974609375,189.3708953857422,995.2374877929688
2015-05-18,230.4239501953125,263.93707275390625,371.24481201171875,193.18453979492188,998.9036865234375
2015-05-19,229.8991241455078,263.18603515625,376.7024230957031,194.05130004882812,995.8522338867188
2015-05-20,233.6640625,266.02362060546875,381.349853515625,196.93316650390625,1013.4288940429688
2015-05-21,233.81236267089844,261.6837158203125,381.5641174316406,194.31129455566406,1012.814697265625
2015-05-22,233.72113037109375,261.72540283203125,381.19158935546875,195.84974670410156,1037.5457763671875
2015-05-25,233.54994201660156,260.515380859375,375.66864013671875,193.8237762451172,1030.84765625
2015-05-26,234.42843627929688,258.4705505371094,373.8991394042969,191.6785888671875,1033.958740234375
2015-05-27,236.88133239746094,261.34991455078125,366.67181396484375,191.83029174804688,1036.495361328125
2015-05-28,234.8848114013672,262.4765625,375.6313781738281,189.77175903320312,1034.21630859375
2015-05-29,239.71075439453125,264.7716979980469,376.8514709472656,190.03176879882812,1034.533447265625
2015-06-01,236.4363555908203,264.1040344238281,381.4429626464844,195.5030517578125,1037.4857177734375
2015-06-02,230.184326171875,254.1307373046875,374.15057373046875,194.72300720214844,1030.4119873046875
2015-06-03,229.44277954101562,246.8281707763672,376.4324035644531,194.2246551513672,1034.7713623046875
2015-06-04,231.58766174316406,246.27627563476562,377.7642517089844,197.7674102783203,1032.6907958984375
2015-06-05,230.8574981689453,241.18270874023438,374.70941162109375,196.69483947753906,1030.3704833984375
2015-06-08,228.963623046875,240.37620544433594,372.548583984375,191.86277770996094,1031.0103759765625
2015-06-09,228.59854125976562,243.7295379638672,371.0677795410156,191.48361206054688,1024.6903076171875
2015-06-10,231.73594665527344,248.3137664794922,377.4754638671875,196.27227783203125,1040.3311767578125
2015-06-11,228.22203063964844,244.9180145263672,372.1015319824219,190.06431579589844,1028.550537109375
2015-06-12,230.26422119140625,251.24258422851562,367.8918151855469,192.81619262695312,1002.349609375
2015-06-15,229.36294555664062,254.00164794921875,374.5763854980469,195.3947296142578,1001.9495239257812
2015-06-16,230.0930938720703,256.4211120605469,377.9422607421875,195.87139892578125,1004.829833984375
2015-06-17,229.2488555908203,255.82688903808594,376.5618591308594,201.7760772705078,1005.5498046875
2015-06-18,232.64866638183594,257.5247802734375,378.9255065917969,212.12269592285156,1012.0496215820312
2015-06-19,235.1357879638672,258.54351806640625,376.42950439453125,215.95803833007812,1019.8500366210938
2015-06-22,238.93495178222656,267.4573059082031,387.207763671875,214.88546752929688,1036.6304931640625
2015-06-23,240.0644073486328,266.14141845703125,378.33935546875,215.60049438476562,1029.8707275390625
2015-06-24,238.62686157226562,269.7493896484375,376.33489990234375,214.71209716796875,1028.1505126953125
2015-06-25,243.00787353515625,267.2450866699219,374.5763854980469,217.66983032226562,1020.0307006835938
2015-06-26,242.51727294921875,264.6134033203125,380.17352294921875,216.8356170654297,1037.1507568359375
2015-06-29,241.10260009765625,264.1888732910156,374.4629211425781,214.70127868652344,1037.1905517578125
2015-06-30,243.49847412109375,261.4722900390625,372.2693786621094,216.70559692382812,1020.41015625
2015-07-01,244.68495178222656,265.03778076171875,377.2048034667969,217.90818786621094,1037.270751953125
2015-07-02,243.27110290527344,265.7169494628906,373.6498107910156,219.0349578857422,1031.130615234375
2015-07-03,246.96087646484375,267.0328674316406,374.51959228515625,218.24403381347656,1041.5904541015625
2015-07-06,249.08741760253906,267.5422058105469,371.8723449707031,220.05335998535156,1053.3509521484375
2015-07-07,249.8575439453125,265.3773498535156,370.8134460449219,217.38815307617188,1046.5308837890625
2015-07-08,245.7194366455078,261.09027099609375,362.1151123046875,215.9471893310547,1038.07080078125
2015-07-09,246.91494750976562,262.74566650390625,354.7403259277344,213.95370483398438,1009.0296020507812
2015-07-10,250.7541046142578,265.8443603515625,354.5513000488281,217.0739288330078,989.769287109375
2015-07-13,251.9955596923828,268.60333251953125,359.3354187011719,218.20071411132812,1003.849853515625
2015-07-14,251.0070037841797,266.0990295410156,367.3151550292969,216.20721435546875,999.8296508789062
2015-07-15,252.12197875976562,267.11767578125,372.13702392578125,219.09994506835938,1018.3298950195312
2015-07-16,256.260009765625,269.1976013183594,374.0469055175781,221.81930541992188,1016.110107421875
2015-07-17,255.305908203125,269.4947204589844,378.8876953125,221.38595581054688,1025.7908935546875
2015-07-20,256.3864440917969,268.093994140625,378.6607971191406,222.04685974121094,1033.907958984375
2015-07-21,252.4323272705078,264.401123046875,420.7909851074219,218.3740692138672,1026.79248046875
2015-07-22,256.1910095214844,268.9429016113281,417.1981506347656,227.6048126220703,1013.423583984375
2015-07-23,254.69671630859375,265.632080078125,415.2505187988281,226.49972534179688,997.6088256835938
2015-07-24,254.6852569580078,255.19015502929688,411.3172912597656,222.11184692382812,1004.2435913085938
2015-07-27,251.92649841308594,247.12525939941406,402.8836975097656,217.8431854248047,1000.9963989257812
2015-07-28,254.83465576171875,241.94676208496094,401.9571533203125,218.90496826171875,1003.0005493164062
2015-07-29,254.8001708984375,245.5547332763672,410.4853210449219,215.81719970703125,1004.8849487304688
2015-07-30,255.305908203125,247.0403289794922,404.6612548828125,216.7164306640625,994.4221801757812
2015-07-31,255.558837890625,256.71826171875,407.3274230957031,217.0847930908203,1006.4884643554688
2015-08-03,251.8231201171875,265.632080078125,408.0459899902344,217.21478271484375,1006.0272827148438
2015-08-04,249.76559448242188,266.60833740234375,399.8393249511719,214.08370971679688,1005.7466430664062
2015-08-05,251.08741760253906,264.31622314453125,410.8445739746094,214.02955627441406,1021.0797729492188
2015-08-06,251.9495391845703,264.0615539550781,411.07147216796875,212.12269592285156,1031.562744140625
2015-08-07,251.1908721923828,263.2975158691406,414.3428039550781,213.29283142089844,1023.0446166992188
2015-08-10,251.65072631835938,262.8305969238281,410.71221923828125,209.94505310058594,1031.08154296875
2015-08-11,251.6621551513672,256.5909118652344,419.4671936035156,209.31668090820312,1043.9498291015625
2015-08-12,246.08726501464844,247.5921630859375,432.7984313964844,204.31126403808594,1071.0086669921875
2015-08-13,247.71958923339844,247.80438232421875,437.9418029785156,202.24192810058594,1056.5372314453125
2015-08-14,253.29440307617188,256.88800048828125,434.6325988769531,209.5225067138672,1083.6358642578125
2015-08-17,250.92654418945312,257.1427307128906,431.94757080078125,206.00140380859375,1076.239990234375
2015-08-18,249.74253845214844,255.6145782470703,440.34332275390625,204.57125854492188,1098.748779296875
2015-08-19,248.70803833007812,258.5009460449219,444.5789794921875,206.8465118408203,1095.8226318359375
2015-08-20,247.06431579589844,253.1951446533203,429.0732116699219,198.5474853515625,1077.0816650390625
2015-08-21,243.9838104248047,251.7095184326172,434.87841796875,196.7381591796875,1072.7926025390625
2015-08-24,234.27085876464844,229.17027282714844,413.0002746582031,179.75015258789062,1033.70751953125
2015-08-25,234.13294982910156,240.67332458496094,410.5798645019531,183.7804718017578,1029.09716796875
2015-08-26,232.99496459960938,236.046630859375,402.618896484375,184.91807556152344,1032.9459228515625
2015-08-27,234.97206115722656,239.78195190429688,409.5020446777344,188.330810546875,1032.1038818359375
2015-08-28,236.31692504882812,240.84315490722656,420.1858825683594,189.03506469726562,1030.5811767578125
2015-08-31,236.20193481445312,235.9193115234375,413.8890075683594,185.4597625732422,1027.85498046875
2015-09-01,229.91439819335938,230.01918029785156,411.8468322753906,181.98199462890625,1017.1717529296875
2015-09-02,228.7764892578125,224.8406982421875,415.798828125,184.08383178710938,1038.97900390625
2015-09-03,232.2593231201172,226.53857421875,415.76104736328125,185.01556396484375,1044.510986328125
2015-09-04,228.98338317871094,218.81326293945312,406.155029296875,181.1260986328125,1021.2001953125
2015-09-07,226.316650390625,211.46994018554688,400.4065856933594,180.54104614257812,1018.1138916015625
2015-09-08,230.82247924804688,221.40252685546875,400.4255065917969,183.8779754638672,1018.3340454101562
2015-09-09,233.638671875,224.58602905273438,411.7333679199219,189.39256286621094,1022.1224365234375
2015-09-10,232.42027282714844,227.0054931640625,408.61328125,187.86492919921875,1020.3786010742188
2015-09-11,232.3052978515625,227.1328125,412.5086669921875,186.5540313720703,1023.024658203125
2015-09-14,234.42030334472656,231.25015258789062,415.91229248046875,187.18238830566406,1022.884033203125
2015-09-15,232.91452026367188,227.93931579589844,415.70428466796875,187.86492919921875,1017.1117553710938
2015-09-16,235.2593994140625,231.63218688964844,416.6307678222656,189.0675506591797,1022.3626708984375
2015-09-18,241.32855224609375,235.87689208984375,417.6897888183594,194.018798828125,1022.7236938476562
2015-09-21,242.06419372558594,237.10781860351562,417.765380859375,190.2701416015625,1022.643310546875
2015-09-22,236.93763732910156,229.67962646484375,418.8243103027344,183.72630310058594,1012.92236328125
2015-09-23,241.20208740234375,232.056640625,422.15240478515625,184.25718688964844,1015.267333984375
2015-09-24,241.7078857421875,227.76950073242188,431.3423767089844,181.44027709960938,1034.408935546875
2015-09-28,240.5583953857422,227.5997314453125,418.10577392578125,180.76856994628906,1039.7408447265625
2015-09-29,244.78842163085938,228.36376953125,424.2702331542969,182.177001953125,1037.5557861328125
2015-09-30,245.70799255371094,229.5098419189453,439.4356689453125,186.84654235839844,1037.4759521484375
2015-10-01,245.44358825683594,226.75082397460938,443.6335144042969,187.36659240722656,1060.14501953125
2015-10-05,252.5012664794922,238.50856018066406,446.92376708984375,192.41529846191406,1087.02392578125
2015-10-06,249.65061950683594,240.0366668701172,436.6559143066406,194.59298706054688,1082.3533935546875
2015-10-07,250.06446838378906,240.24887084960938,428.5627136230469,198.00576782226562,1063.8935546875
2015-10-08,248.99542236328125,236.38623046875,428.16558837890625,192.65365600585938,1055.8153076171875
2015-10-09,249.6966094970703,242.88058471679688,441.4967346191406,192.2744598388672,1054.1517333984375
2015-10-12,248.40924072265625,244.1539764404297,424.6673583984375,193.22789001464844,1039.2996826171875
2015-10-13,247.4436492919922,244.02664184570312,415.7799377441406,193.6287384033203,1041.685302734375
2015-10-14,249.3747100830078,240.16400146484375,415.0992126464844,195.6547393798828,995.6446533203125
2015-10-15,249.23683166503906,243.09280395507812,415.00469970703125,195.81724548339844,989.250732421875
2015-10-16,252.89208984375,245.72451782226562,417.8862609863281,198.2224578857422,990.9548950195312
2015-10-19,252.3748779296875,243.81443786621094,424.3935241699219,208.77496337890625,997.6692504882812
2015-10-20,251.70814514160156,242.96546936035156,429.7369689941406,207.30149841308594,1012.9024658203125
2015-10-21,251.73118591308594,239.9941864013672,434.48883056640625,206.93313598632812,1014.2051391601562
2015-10-23,254.83465576171875,243.00791931152344,438.8778991699219,207.07398986816406,1019.2874145507812
2015-10-26,253.22543334960938,242.243896484375,439.7366943359375,204.30043029785156,1019.046630859375
2015-10-27,255.38641357421875,240.84315490722656,438.6870422363281,203.5853729248047,1016.8568115234375
2015-10-28,255.52435302734375,230.23143005371094,440.1373291015625,203.02200317382812,1016.0533447265625
2015-10-29,253.69674682617188,230.44366455078125,437.0268249511719,203.89959716796875,1002.4945068359375
2015-10-30,252.78863525390625,235.15525817871094,433.36279296875,205.35134887695312,1002.4340209960938
2015-11-02,248.99542236328125,237.320068359375,431.7406921386719,207.9732208251953,1011.3328857421875
2015-11-03,249.4092254638672,237.23516845703125,437.1985168457031,209.57667541503906,1021.8184204101562
2015-11-04,248.67355346679688,232.056640625,433.8780212402344,206.1314239501953,1017.9413452148438
2015-11-05,248.24827575683594,229.25515747070312,428.5729064941406,202.94618225097656,997.3924560546875
2015-11-06,248.48963928222656,226.75082397460938,434.45062255859375,206.36978149414062,1006.6724243164062
2015-11-09,244.78842163085938,223.39749145507812,433.0383605957031,208.28744506835938,992.8523559570312
2015-11-10,242.44351196289062,223.1003875732422,421.30218505859375,199.94508361816406,987.5494995117188
2015-11-13,241.85731506347656,222.20896911621094,420.1380920410156,202.17694091796875,963.1436157226562
2015-11-16,243.9033203125,226.87815856933594,412.2756652832031,202.4477996826172,953.9833984375
2015-11-17,243.86886596679688,227.3874969482422,405.1385803222656,201.0284881591797,960.3912963867188
2015-11-18,241.0641632080078,221.10536193847656,389.2994079589844,197.61575317382812,944.6832885742188
2015-11-19,245.73095703125,226.15655517578125,399.9097900390625,202.5452880859375,949.142578125
2015-11-20,246.17926025390625,224.92559814453125,401.6654052734375,205.1671600341797,963.5250244140625
2015-11-23,245.0758056640625,225.77450561523438,402.16162109375,206.6622772216797,960.5924072265625
2015-11-24,244.68499755859375,223.56727600097656,397.3716735839844,209.6850128173828,951.3119506835938
2015-11-26,244.593017578125,224.1190948486328,401.6654052734375,214.2245635986328,942.3130493164062
2015-11-27,248.1448516845703,229.25515747070312,406.9896240234375,212.14437866210938,945.4466552734375
2015-11-30,247.7655029296875,232.2264404296875,415.2146301269531,209.55503845214844,953.5618286132812
2015-12-01,248.97242736816406,232.5235595703125,411.8177490234375,209.29501342773438,948.8812866210938
2015-12-02,247.77699279785156,229.55227661132812,404.83319091796875,211.90602111816406,950.20703125
2015-12-03,247.53564453125,225.64718627929688,403.707275390625,211.74349975585938,944.4020385742188
2015-12-04,243.43206787109375,221.95431518554688,400.3868103027344,209.19747924804688,935.4227905273438
2015-12-07,244.1332244873047,223.3126220703125,399.31817626953125,206.2939453125,931.9680786132812
2015-12-08,241.21359252929688,221.95431518554688,398.61212158203125,203.87791442871094,935.663818359375
2015-12-09,240.7998046875,220.2564239501953,392.4290771484375,198.4608154296875,951.1912841796875
2015-12-10,243.8228759765625,219.83197021484375,399.7379455566406,205.9255828857422,957.9806518554688
2015-12-11,240.54690551757812,211.63973999023438,401.8180236816406,206.48892211914062,958.5637817382812
2015-12-14,242.54696655273438,211.3850555419922,408.19183349609375,206.9547882080078,955.5300903320312
2015-12-15,243.55848693847656,209.17782592773438,411.264404296875,211.46185302734375,954.4857788085938
2015-12-16,245.36312866210938,213.97430419921875,418.2487487792969,212.05772399902344,967.5623779296875
2015-12-17,248.3402862548828,214.9081268310547,422.54248046875,218.78575134277344,980.1572265625
2015-12-18,246.67356872558594,212.31886291503906,413.401611328125,214.9287567138672,970.9369506835938
2015-12-21,247.22525024414062,219.1952667236328,421.1494445800781,214.97213745117188,982.828857421875
2015-12-22,245.167724609375,220.3413543701172,413.63067626953125,213.93203735351562,966.2167358398438
2015-12-23,246.9263916015625,222.2938995361328,420.1571350097656,217.50732421875,974.5531616210938
2015-12-24,246.90341186523438,218.98304748535156,418.4396667480469,216.8031005859375,977.9475708007812
2015-12-28,247.6505584716797,224.1615753173828,421.6456298828125,218.9374237060547,989.3766479492188
2015-12-29,247.8114471435547,224.7558135986328,421.62640380859375,220.02085876464844,986.6055908203125
2015-12-30,246.97242736816406,222.71835327148438,414.6038818359375,217.6589813232422,971.5401611328125
2015-12-31,248.7770538330078,221.8694305419922,421.8935852050781,219.84750366210938,978.9922485351562
2016-01-01,250.29434204101562,223.27017211914062,421.83642578125,220.010009765625,970.7765502929688
2016-01-04,246.0988311767578,216.94558715820312,411.7795715332031,215.66552734375,951.9749145507812
2016-01-05,244.23667907714844,217.92189025878906,409.92852783203125,217.7998504638672,943.6788330078125
2016-01-06,245.31710815429688,212.31886291503906,408.1346130371094,223.66114807128906,956.7960205078125
2016-01-07,242.81134033203125,209.47494506835938,401.05474853515625,219.55496215820312,952.6378173828125
2016-01-08,244.22520446777344,208.03175354003906,405.8255615234375,222.2635040283203,963.2236938476562
2016-01-11,243.3630828857422,203.2777099609375,402.9249267578125,227.8648223876953,949.0624389648438
2016-01-12,240.68482971191406,200.98556518554688,400.7303466796875,226.53221130371094,934.8806762695312
2016-01-13,243.71942138671875,203.32015991210938,413.49700927734375,233.33609008789062,915.6569213867188
2016-01-14,241.32855224609375,200.1366424560547,432.4277648925781,230.04248046875,915.496337890625
2016-01-15,239.5813751220703,190.54368591308594,435.0611572265625,232.5668487548828,908.3856811523438
2016-01-18,235.83412170410156,189.3976287841797,432.00787353515625,220.33505249023438,915.0346069335938
2016-01-19,238.12159729003906,194.19410705566406,434.9658203125,226.13133239746094,915.697265625
2016-01-20,234.09848022460938,190.50125122070312,427.9430847167969,217.66983032226562,916.0184936523438
2016-01-21,235.17893981933594,192.11424255371094,433.973388671875,213.2602996826172,907.9244384765625
2016-01-22,236.85716247558594,197.58987426757812,433.6681213378906,217.58316040039062,924.5362548828125
2016-01-25,239.3515167236328,200.39132690429688,434.2024841308594,217.53981018066406,928.1201782226562
2016-01-27,238.08706665039062,201.45249938964844,434.52679443359375,216.54306030273438,934.2012939453125
2016-01-28,237.17898559570312,197.9718780517578,431.1300964355469,220.34585571289062,938.812255859375
2016-01-29,241.3515167236328,195.38259887695312,444.6028137207031,224.35450744628906,963.0158081054688
2016-02-01,243.62744140625,184.3888702392578,447.827880859375,223.2494354248047,967.6067504882812
2016-02-02,242.25962829589844,178.61611938476562,448.6676330566406,216.93310546875,965.754150390625
2016-02-03,239.97219848632812,173.2253875732422,441.85479736328125,212.65357971191406,973.0836791992188
2016-02-04,241.20208740234375,173.14048767089844,450.2705993652344,210.8442840576172,974.5940551757812
2016-02-05,242.59295654296875,177.76719665527344,448.3431091308594,210.37843322753906,975.35888671875
2016-02-08,238.13308715820312,177.0455780029297,439.2214050292969,208.24407958984375,951.5985717773438
2016-02-09,235.88014221191406,177.76719665527344,422.75244140625,207.47483825683594,918.757080078125
2016-02-10,232.86854553222656,175.9419708251953,423.0959777832031,208.59075927734375,913.6829223632812
2016-02-11,224.21311950683594,169.1505126953125,411.6842346191406,200.33511352539062,885.1503295898438
2016-02-12,223.31654357910156,164.31155395507812,413.97418212890625,196.434814453125,896.6886596679688
2016-02-15,223.82229614257812,172.75848388671875,416.6839294433594,205.14549255371094,913.8240356445312
2016-02-16,223.78782653808594,166.9008026123047,411.87493896484375,201.63522338867188,912.3741455078125
2016-02-17,224.12118530273438,161.93455505371094,419.0120544433594,206.41310119628906,916.4013061523438
2016-02-18,227.46609497070312,166.518798828125,428.7637634277344,203.7045440673828,932.6309814453125
2016-02-19,227.4315948486328,168.76849365234375,430.2331848144531,204.6254425048828,934.161376953125
2016-02-22,227.30516052246094,168.47137451171875,430.00408935546875,208.5149383544922,932.650634765625
2016-02-23,223.00621032714844,162.99571228027344,428.95452880859375,205.7738800048828,911.7499389648438
2016-02-24,218.304931640625,158.75100708007812,429.5079345703125,206.42393493652344,890.3858032226562
2016-02-25,216.7071990966797,155.3552703857422,423.7638854980469,204.57125854492188,891.1509399414062
2016-02-26,220.92567443847656,156.8833770751953,427.9049072265625,205.9255828857422,890.2047729492188
2016-02-29,223.41998291015625,161.34027099609375,413.7451477050781,209.45751953125,876.6331176757812
2016-03-01,226.2476806640625,173.98944091796875,429.546142578125,212.63194274902344,916.8441162109375
2016-03-02,231.5466766357422,186.7659149169922,441.2060852050781,217.0089569091797,933.8386840820312
2016-03-03,233.53521728515625,185.06805419921875,446.2821960449219,219.4683380126953,955.70654296875
2016-03-04,234.61570739746094,187.19039916992188,446.79742431640625,218.07070922851562,949.423828125
2016-03-08,233.14442443847656,184.0917510986328,444.04937744140625,222.5343780517578,948.1150512695312
2016-03-09,235.59275817871094,183.66729736328125,449.7934875488281,225.7196502685547,949.3036499023438
2016-03-10,234.77664184570312,182.94569396972656,436.053466796875,219.22994995117188,945.698974609375
2016-03-11,236.48934936523438,181.54495239257812,436.24432373046875,219.82583618164062,952.52490234375
2016-03-14,236.22494506835938,188.1666717529297,435.5574035644531,220.96343994140625,948.3972778320312
2016-03-15,236.029541015625,187.91197204589844,432.9620666503906,221.12594604492188,938.2889404296875
