Date,HDFCBANK.NS,ICICIBANK.NS,INFY.NS,RELIANCE.NS,TCS.NS
2015-03-23,-0.007718456701321097,-0.015065836424323353,-0.01063158000926212,-0.014225460058675088,0.0023746583258317244
2015-03-24,-0.009353507091257707,-0.006054984507713468,-0.009850082939225624,0.007126275573939411,-0.00987697153124123
2015-03-25,-0.003564658136089971,0.01603099184405421,0.0034590330176518247,-0.003596748722814014,-0.006773096081128527
2015-03-26,-0.026395945256724174,-0.02824241663385818,-0.0327834200906304,-0.018463807564680357,-0.02356457538654244
2015-03-27,0.007646852792505099,0.021432237126302045,0.025997582866365,-0.021222820787705765,0.0006764045305989175
2015-03-30,0.02192878565531764,0.013193017322773892,0.011738735737350181,-0.001170408406911072,0.019623415652791687
2015-03-31,-0.013694696948785556,-0.01004051199153344,-0.004331197957145205,0.018809956091896396,-0.003977569169325457
2015-04-01,0.010315878539640444,0.02424728920267194,-0.020015053054595056,0.012166785367432764,-0.004424293163510673
2015-04-06,-0.0012582370972772372,-0.005879902790314473,0.0019549173745956328,-0.01363550259380053,0.001828652277457099
2015-04-07,0.0007752951714092848,-0.011984276690902296,-0.00858500420043773,0.009943782066552664,0.014799846584596876
2015-04-08,0.0027111071799370556,-0.0072460804496148334,0.01900916515216511,0.03968291273156521,0.021818577830691188
2015-04-09,0.01984459530363325,0.017454536508424212,0.006566447750330662,0.0337222116356819,0.008763888088840766
2015-04-10,-0.012735713694119966,-0.007174096970523736,0.008555466631557263,0.010333948574505314,-0.004053042457824674
2015-04-13,-0.003692257566520807,-0.004398286269778562,0.002171125048926248,0.020069747962569995,0.0006593570612893895
2015-04-15,-0.006883040962401332,-0.0059957528257186254,-0.011211472637512765,0.0012466514792854877,-0.01045020384729145
2015-04-16,-0.001938542259780518,-0.007936264714424768,-0.00860570969203267,0.005088401430876077,-0.01710568018573877
2015-04-17,-0.011071854206785026,-0.007680193359831833,-0.007016860726355656,-0.0016157805131615799,-0.0417956872329206
2015-04-20,-0.012914244245706974,0.0033860019859670576,-0.021613124278509366,-0.044451713905899304,-0.018606976127273134
2015-04-21,-0.0020894164311271446,-0.0009641308989850605,0.004901195015909465,-0.010387855403822477,-0.0007209957565808001
2015-04-22,0.01006971970106596,0.006755782310204461,-0.0022869372131435473,0.003765116542634006,0.007436988864059968
2015-04-23,0.0003948602945729185,-0.0035151245348892246,-0.007344201283813523,-0.003069009512519205,0.004969490924621622
2015-04-24,-0.006955956474037017,-0.011544070425724251,-0.059755162496287206,0.0021094067018236906,0.01456876982798927
2015-04-27,-0.0009936730501384217,-0.01930240290850116,-0.005287784130636797,-0.004095861528011779,0.00286791085910143
2015-04-28,-0.0008951620213993872,0.08121059007765807,-0.011966641994823335,-0.011538942811838648,-0.002079721508018606
2015-04-29,-0.011348301083331624,0.010096575796477714,0.00012758262917800245,-0.017568322904068956,-0.0030860863662237614
2015-04-30,-0.004380009986980293,0.0030288551421535637,-0.009637316408249386,0.0145293906095314,-0.009488082053090596
2015-05-04,0.012287601343055288,-0.005586577373594248,0.02618086391426999,0.03316529287264358,0.007245218595161029
2015-05-05,-0.01328723491320638,-0.002581178020999886,-0.015227223836154269,0.0013468217192369458,0.014627676492073416
2015-05-06,-0.017263417412526127,-0.04962686197450039,-0.020736296670252674,-0.013338444393522164,-0.021764611905604858
2015-05-07,-0.019884557989605534,-0.02418729634672856,0.011420023565439141,-0.010792377459649005,0.033373211694951666
2015-05-08,0.032271649823697235,0.040709216699480466,0.007175976999656664,0.034636143728617785,-0.007071894875145146
2015-05-11,0.00845211933235368,0.020504537729708172,0.018233311513149664,0.007024781483254472,0.011376425419921343
2015-05-12,-0.01852969436852636,-0.04729522374971473,-0.023349338995990454,-0.030414700906427505,-0.012950310678759958
2015-05-13,0.018828130611719285,0.03066200536225594,0.0049307159479661244,0.018878883351553633,-0.0029725430585958446
2015-05-14,0.0008078082275964071,-0.008499963969058055,-0.011192338994631235,-0.0077956398741055866,-0.00642051842671032
2015-05-15,-0.0009585738989895676,-0.008255294614425757,0.013928978156315885,-0.004839641131248351,0.004761255706094092
2015-05-18,0.019947552723858397,0.012485900607993372,0.015955366930512804,0.020138492778478012,0.0036837425995668305
2015-05-19,-0.0022776540778848275,-0.0028455176448687336,0.01470084135158789,0.004486695751256153,-0.0030548016569434955
2015-05-20,0.016376479764704355,0.010781671784120705,0.012337139702287336,0.014851054614697157,0.017649867679314202
2015-05-21,0.000634672569293615,-0.016313982853397135,0.0005618565578047185,-0.013313511354067331,-0.0006060580875028032
2015-05-22,-0.00039019450794863797,0.00015930304103206616,-0.0009763184197701946,0.007917461267269665,0.024418167675025693
2015-05-25,-0.0007324470586822507,-0.004623250015333147,-0.014488643960084202,-0.01034451406284076,-0.006455734551433445
2015-05-26,0.003761483540136723,-0.007849173110317853,-0.004710270018221108,-0.01106772048036464,0.003017986184003618
2015-05-27,0.010463304525231365,0.011140008050002148,-0.019329612394850204,0.0007914440614151808,0.002453309784077984
2015-05-28,-0.008428359364104798,0.00431087934792429,0.024434832097139036,-0.010731009665290281,-0.002198806496784278
2015-05-29,0.020545998544442057,0.008744154053933473,0.0032481119638330114,0.0013701183303016506,0.00030664636521371413
2015-06-01,-0.013659790992613163,-0.002521657636624264,0.012183823212040146,0.028791412054772758,0.002853721661310926
2015-06-02,-0.026442758362276386,-0.03776275944022767,-0.01911790131195601,-0.003989935444232207,-0.00681814732248176
2015-06-03,-0.0032215339905710128,-0.028735471378910638,0.006098693932855337,-0.0025592869478637814,0.004230710680495076
2015-06-04,0.009348222709117726,-0.002235948756844297,0.003538080494452478,0.01824050156861956,-0.0020106532535033583
2015-06-05,-0.0031528604275495864,-0.02068232874402054,-0.008086630945280504,-0.005423395084517724,-0.0022468608311564386
2015-06-08,-0.008203654362936685,-0.0033439515631573657,-0.005766675641720398,-0.02456628643849046,0.000621031549753237
2015-06-09,-0.0015944968997745335,0.013950351339196088,-0.003974795522029062,-0.0019762335036515033,-0.006129975513959995
2015-06-10,0.01372452063000118,0.018808670274115924,0.017268231518505095,0.025008227701335706,0.0152639963746668
2015-06-11,-0.015163448167375804,-0.01367524644834961,-0.01423650647305752,-0.03162933708572713,-0.011323932139717052
2015-06-12,0.008948262120155759,0.025823211552564507,-0.011313355186814644,0.014478661181248853,-0.02547364158499177
2015-06-15,-0.003914093253838402,0.010981672271742182,0.01816993484654894,0.013373031342307717,-0.0003991476082564338
2015-06-16,0.0031833752119712067,0.00952538745658793,0.008985818045270655,0.0024395197990469963,0.002874705750952611
2015-06-17,-0.003669116126185812,-0.0023173716769492314,-0.0036524140185258958,0.030145689350816962,0.0007165100783981249
2015-06-18,0.014830219249093446,0.00663687559089543,0.006276916802973709,0.051277727232613035,0.006463943271861394
2015-06-19,0.010690461375562954,0.003955882582977299,-0.006587052478244648,0.018080773443599263,0.007707542073746243
2015-06-22,0.016157318506288654,0.03447693412877362,0.028632875881182684,-0.004966570399856485,0.01645384707595321
2015-06-23,0.004727042058859876,-0.00491999067553428,-0.022903487572217718,0.0033274788830066626,-0.006520901777032906
2015-06-24,-0.00598816706001537,0.01355659413075827,-0.005298036108146387,-0.004120571334179868,-0.0016703211361881465
2015-06-25,0.01835925735277666,-0.009283813326804835,-0.004672738044633085,0.013775344721182803,-0.00789749352011948
2015-06-26,-0.002018867038341088,-0.009847452697455239,0.01494257958554912,-0.0038324707452607187,0.016783863604174165
2015-06-29,-0.00583328698347485,-0.0016043406115108239,-0.015021040293233145,-0.009843117140032498,3.836946713176026e-05
2015-06-30,0.009937155478485504,-0.010282731509894782,-0.005857836267942673,0.009335380998038323,-0.016178700701981352
2015-07-01,0.004872628731721562,0.013636208724540522,0.013257670621271034,0.005549422624306022,0.01652335151689166
2015-07-02,-0.005778242048213422,0.0025625354212517326,-0.009424568942675626,0.005170847550818314,-0.00591951205332697
2015-07-03,0.015167331900521885,0.004952329805870237,0.0023277985670575596,-0.003610949046216616,0.010144048399542527
2015-07-06,0.008610842203574887,0.0019073995789549159,-0.007068381385071931,0.008290380911037287,0.011290904213421493
2015-07-07,0.0030917914288319803,-0.008091642776408281,-0.0028474796260116175,-0.012111639237669891,-0.006474640142931087
2015-07-08,-0.01656186655188774,-0.016154652459180352,-0.023457438863154434,-0.006628529313703169,-0.008083930573727582
2015-07-09,0.004865349198983182,0.00634031862427098,-0.0203658619216861,-0.009231351902497908,-0.02797612523983184
2015-07-10,0.015548500174702218,0.01179351076989188,-0.0005328570367969521,0.014583640892989136,-0.019087958274228045
2015-07-13,0.004950886367482532,0.010378148192875747,0.013493445523073522,0.005190790457324512,0.014226109649625895
2015-07-14,-0.003922910028295257,-0.009323424825094184,0.02220692955057979,-0.009136082638310117,-0.004004784801869943
2015-07-15,0.004442007429181549,0.003828071985047865,0.013127334471401797,0.0133794365813098,0.018503396177901088
2015-07-16,0.01641281345726031,0.00778655149280616,0.005132199886076938,0.012411506313769527,-0.0021798315148291447
2015-07-17,-0.0037231777341014682,0.0011037213525302292,0.012941665132140345,-0.0019536153922879995,0.009527300301514607
2015-07-20,0.004232318383373235,-0.005197602075371899,-0.0005988534232346243,0.0029853019729473296,0.007912982539315827
2015-07-21,-0.015422487859277467,-0.013774538685909388,0.11126102387363201,-0.016540610083944807,-0.006882119877106518
2015-07-22,0.014889860944587996,0.017177606933416634,-0.008538287653047205,0.04227032743142645,-0.013020056865114427
2015-07-23,-0.005832730881859094,-0.012310499787750007,-0.004668361623785255,-0.004855289602809898,-0.015605279520537696
2015-07-24,-4.499214105313509e-05,-0.039309728876711914,-0.009471938892309906,-0.019372555138189584,0.006650668532782511
2015-07-27,-0.010832030789189928,-0.03160347478513392,-0.020503863876400463,-0.019218522371241886,-0.0032334708539998314
2015-07-28,0.011543673916605268,-0.020954949433491188,-0.002299780793266426,0.00487406955073455,0.0020021554450901924
2015-07-29,-0.00013532250226400144,0.014912252432373041,0.021216608920039404,-0.014105520670484872,0.0018787620957403384
2015-07-30,0.0019848389540095823,0.00604995751172499,-0.014188244654604887,0.004166632493850964,-0.010411906923181391
2015-07-31,0.0009906926529046345,0.039175517532852755,0.0065886421808847295,0.0016997438801897857,0.012133965251614365
2015-08-03,-0.014617838319629262,0.03472218259696924,0.0017641014422011825,0.0005987965447633581,-0.0004582085706469341
2015-08-04,-0.008170519187468361,0.003675223730249755,-0.02011210804757302,-0.014414640472040552,-0.00027895828797019906
2015-08-05,0.005292254615197667,-0.008597308996955433,0.027524178680477407,-0.00025295452164231236,0.015245519324890378
2015-08-06,0.0034335515107171144,-0.0009635019236555742,0.0005522725812447948,-0.008909331892075989,0.010266554552469387
2015-08-07,-0.003011186266277388,-0.0028934090347263464,0.007958060844885484,0.005516314475243478,-0.008257498140360364
2015-08-10,0.0018306960040506137,-0.0017733511224791165,-0.008762272886463585,-0.015695690745959556,0.007855890288990253
2015-08-11,4.5415458063802205e-05,-0.02374032982317542,0.021316566576644824,-0.002993031667584689,0.01248037676609104
2015-08-12,-0.022152278451901597,-0.03507041116102805,0.03178135977320218,-0.02391312937124368,0.02591967270487716
2015-08-13,0.006633111301606043,0.0008571322922188429,0.011883988501149245,-0.010128349737556608,-0.013511968663630358
2015-08-14,0.02250453369483396,0.03665640647217372,-0.007556264506050958,0.0359993532580456,0.025648535618030044
2015-08-17,-0.009348247959536149,0.0009916003243639615,-0.00617769601983309,-0.016805368361127893,-0.006825054676925957
2015-08-18,-0.004718535223641962,-0.005942818066774547,0.01943696994883015,-0.006942405426521692,0.020914284236546843
2015-08-19,-0.004142266385542159,0.011291874734396634,0.009618987093505726,0.011122057478073488,-0.0026631633327592885
2015-08-20,-0.006609044666253117,-0.020525268757351167,-0.03487742007050543,-0.040121665168056486,-0.017102189946083146
2015-08-21,-0.012468435035509429,-0.00586751465055646,0.013529640492434103,-0.009112813333652992,-0.003982114485111432
2015-08-24,-0.03980982034523051,-0.08954466937054872,-0.050308643534752284,-0.08634830509052982,-0.036433028075796514
2015-08-25,-0.0005886730269146767,0.050194345086322256,-0.0058605533816002975,0.022421784659662602,-0.004460015502828707
2015-08-26,-0.004860423235272249,-0.01922395734369242,-0.019389572421519063,0.006190014361225238,0.0037399334121279715
2015-08-27,0.008485576334298583,0.01582450480789621,0.01709593924543107,0.018455388825502572,-0.0008151840256075404
2015-08-28,0.005723505530734974,0.004425700076681416,0.026089827949535183,0.003739452659634379,-0.0014753409079485413
2015-08-31,-0.00048659330833478176,-0.02044419068370762,-0.014985927089008255,-0.018913433493141563,-0.0026452999050875503
2015-09-01,-0.026619327339688748,-0.025009106662299607,-0.004934113386984462,-0.01875214276176207,-0.010393710924269106
2015-09-02,-0.004949272183423226,-0.022513261933019946,0.009595790327620701,0.011549698433018785,0.021439103979984386
2015-09-03,0.015223740313541567,0.007551461945441984,-9.086307888150902e-05,0.005061455798094805,0.005324441014761927
2015-09-04,-0.014104664981358095,-0.03410152688538226,-0.023104661024227147,-0.02102236832772797,-0.022317420611890126
2015-09-07,-0.011645966406237718,-0.033559769893556135,-0.014153323703678278,-0.0032300838733374526,-0.0030222318063629627
2015-09-08,0.019909400610360617,0.04696926031759818,4.725421387541395e-05,0.01848293998836037,0.00021623691652750132
2015-09-09,0.012200686155557694,0.014378797940927779,0.028239612966644678,0.02999047269490629,0.0037201850712507145
2015-09-10,-0.005214886037802069,0.010772994747415998,-0.007577930070823635,-0.008065964385683522,-0.0017060925256177084
2015-09-11,-0.0004946856579565173,0.00056086455954385,0.009533184360212221,-0.00697787411804951,0.002593211114110483
2015-09-14,0.009104422123491496,0.01812745610188138,0.008251039943230287,0.003368230260007321,-0.00013746002979730942
2015-09-15,-0.006423432866394463,-0.01431712262647633,-0.0005001242239306425,0.0036463948330445195,-0.005643140028254834
2015-09-16,0.010067552455450546,0.016201115111956765,0.0022287072528899277,0.006401521907719365,0.005162574810108289
2015-09-18,0.025797706051903013,0.01832519589437509,0.002541869391041951,0.02618772048235085,0.00035312610631743624
2015-09-21,0.003048298564945595,0.005218512516279139,0.00018097651184989516,-0.01932110315703639,-7.859728024761647e-05
2015-09-22,-0.021178499461576905,-0.031328330640555846,0.0025347467547001123,-0.034392356288249215,-0.009505706599133301
2015-09-23,0.017998196155383006,0.010349259952841638,0.007946278190051226,0.002889536120322722,0.0023150547249530806
2015-09-24,0.002096989894619039,-0.018474540875156764,0.02176932268929077,-0.015287923568083728,0.01885375498823505
2015-09-28,-0.004755700679420105,-0.0007453556624722468,-0.030686998305602398,-0.003702084035903219,0.005154546714031039
2015-09-29,0.017584197127413548,0.0033569375547399805,0.014743779237093024,0.007791354477464818,-0.0021015415570450058
2015-09-30,0.003756594845152783,0.005018626159691619,0.035744755596606614,0.02563188742383038,-7.694428139859433e-05
2015-10-01,-0.0010760915594441034,-0.012021349155520444,0.009552810014397783,0.0027833003611625884,0.021850209959921152
2015-10-05,0.028754787496306333,0.05185311347477728,0.007416600817377272,0.026945604282083258,0.02535399002476546
2015-10-06,-0.011289634354716305,0.006406925974881572,-0.02297450603279061,0.011317647900350503,-0.004296623207447614
2015-10-07,0.0016577121970322573,0.0008840481842176118,-0.01853450375553667,0.017538046017335995,-0.01705527878150903
2015-10-08,-0.004275081651612722,-0.016077662996706876,-0.0009266444128639417,-0.02703008036215604,-0.007593097105175528
2015-10-09,0.0028160643562595844,0.027473487923423745,0.031135491973345975,-0.001968279112131932,-0.0015756299484844805
2015-10-12,-0.0051557318980303135,0.0052428716157679744,-0.03811891436801018,0.004958693820179105,-0.014089101512330782
2015-10-13,-0.003887099480901046,-0.0005215339786105444,-0.020927958032409877,0.00207448515140074,0.0022954111860979953
2015-10-14,0.007804042643813958,-0.01582876505468489,-0.0016372244927198576,0.010463327878232676,-0.04419823270349299
2015-10-15,-0.0005528965544374653,0.01219501037778592,-0.00022768759027647079,0.0008305758604707503,-0.006421890457719792
2015-10-16,0.014665802619507673,0.010825963682881357,0.0069434425232559605,0.012282944724333111,0.0017226801475134224
2015-10-19,-0.00204518818434396,-0.007773257520180654,0.015571852418011511,0.05323567069906199,0.006775641860689907
2015-10-20,-0.0026418350097100474,-0.0034820272059739032,0.012590778416494697,-0.007057670814417105,0.015268803087371774
2015-10-21,9.153764758540461e-05,-0.012229239680876414,0.011057604802742427,-0.0017769404928457133,0.001286079739956758
2015-10-23,0.012328507639511654,0.012557524644018159,0.010101683391478655,0.0006806734028581563,0.005011092129580064
2015-10-26,-0.00631477067865549,-0.003144024397694678,0.0019567974774759023,-0.013394050948061231,-0.00023622747418339252
2015-10-27,0.008533819830119027,-0.005782360659967289,-0.002387001387715637,-0.003500028717533188,-0.002148890217212873
2015-10-28,0.0005401205616011318,-0.044060728475356914,0.0033059715140915102,-0.002767240803614346,-0.0007901474305622713
2015-10-29,-0.00715237580887762,0.000921831120194172,-0.007067121883844729,0.004322654591232711,-0.013344612230250519
2015-10-30,-0.003579516030955854,0.02044575031869189,-0.00838399789951394,0.0071199341693080065,-6.0335332943250997e-05
2015-11-02,-0.01500547240509853,0.009205876140855329,-0.0037430551408577095,0.01276773667463571,0.008877257315400344
2015-11-03,0.001661890394041965,-0.0003577443025811755,0.012641441509706475,0.007709908917511443,0.010368034912929591
2015-11-04,-0.0029496583203851845,-0.021828668429357267,-0.007594937945868296,-0.01643909780523467,-0.003794289785612026
2015-11-05,-0.0017101847141848259,-0.012072411057712507,-0.012227203237742179,-0.015452479967287047,-0.020186712384512973
2015-11-06,0.0009722666739770958,-0.010923782582356045,0.013714623522365521,0.016869493208451658,0.009304229448884094
2015-11-09,-0.014894857033308617,-0.014788623303555237,-0.003250684633787526,0.009292366161046672,-0.013728466207624246
2015-11-10,-0.009579332438790278,-0.0013299338318473186,-0.027101930464000112,-0.04005215699610398,-0.005341032242604626
2015-11-13,-0.0024178700212187376,-0.003995593493707372,-0.002763083266269395,0.011162351478803512,-0.02471358023180581
2015-11-16,0.008459554959032056,0.021012605709372245,-0.01871391075162243,0.001339711459767079,-0.009510749109086114
2015-11-17,-0.00014126230696231978,0.002244986393216797,-0.017311438830702852,-0.007010753022075766,0.006716991050068621
2015-11-18,-0.011500864399684896,-0.027627442555452242,-0.039095690049271714,-0.016976374923783233,-0.01635584149044067
2015-11-19,0.01935913559750202,0.022845186534690143,0.027255068626243606,0.02494505034612926,0.004720406939252131
2015-11-20,0.0018243660793590966,-0.005442942081838931,0.004390028146606495,0.012944620795768635,0.015153093561006026
2015-11-23,-0.004482321494936881,0.003774170115389275,0.0012353959634006095,0.007287312390788614,-0.003043633650598121
2015-11-24,-0.0015946417248728917,-0.009776257103268238,-0.011910503783873039,0.014626450634049437,-0.00966118040612396
2015-11-26,-0.00037591181064022816,0.0024682451632762614,0.010805329053092727,0.021649381232618392,-0.009459464228028569
2015-11-27,0.014521404337762167,0.022916666808507014,0.013255358017142393,-0.009710300731062937,0.0033254404778799707
2015-11-30,-0.0015287391711233944,0.012960593740902304,0.020209375418971387,-0.012205556547341234,0.00858342804914436
2015-12-01,0.004871236811442081,0.0012794371738000798,-0.008181024600402487,-0.0012408435814033059,-0.00490848296538271
2015-12-02,-0.004801473733253125,-0.012778416795593106,-0.016960313444555397,0.012475250354357925,0.0013971659548974724
2015-12-03,-0.0009740543860683459,-0.01701176912587643,-0.002781183837201495,-0.0007669501859697281,-0.006109187245378234
2015-12-04,-0.016577720222584746,-0.016365686426858983,-0.008224932495154436,-0.012024078711970199,-0.009507866014807798
2015-12-07,0.0028802968415082564,0.006119758850509971,-0.0026690040873103005,-0.013879392552833436,-0.003693209048407864
2015-12-08,-0.011959175012492551,-0.006082535201874739,-0.0017681506364073396,-0.01171159376553288,0.003965521814430328
2015-12-09,-0.0017154416443038167,-0.007649732936853115,-0.015511431034897272,-0.02657030808953864,0.016595133332759193
2015-12-10,0.01255429294465471,-0.0019270890162438326,0.018624686175939376,0.03761330638439997,0.007137752194225078
2015-12-11,-0.013435861774098945,-0.03726587273271964,0.0052036043816241495,0.002735644719340291,0.0006087073696980916
2015-12-14,0.008314640468364276,-0.0012033866997471776,0.01586242885785305,0.0022561311477928836,-0.0031648299925839396
2015-12-15,0.004170410375024192,-0.010441748630708347,0.007527271612626896,0.021778016630404906,-0.001092913278193719
2015-12-16,0.007409479941828723,0.02293014687484818,0.01698261364088327,0.00281786508133286,0.013700150815673995
2015-12-17,0.012133679616032733,0.004364181182084925,0.01026597617323377,0.03172733922099891,0.013017092148375875
2015-12-18,-0.006711426303126045,-0.012048236398482626,-0.021633018129880166,-0.017629094240526944,-0.009406935570166253
2015-12-21,0.0022364841170656735,0.032387154462792056,0.01874166195690874,0.00020183775297422102,0.012247867103943877
2015-12-22,-0.008322473666155794,0.005228614940528731,-0.01785296978853601,-0.004838301884087182,-0.016902354317930413
2015-12-23,0.007173321835040047,0.008861455769831883,0.01577846884833467,0.01671225548759825,0.008627904560154276
2015-12-24,-9.306310345802427e-05,-0.014894030190167662,-0.004087680818936512,-0.003237700777856345,0.003483041575732093
2015-12-28,0.0030260683754872453,0.023648076376221017,0.007661709416034057,0.009844523045790865,0.011686799466231967
2015-12-29,0.0006496600406149522,0.002650937300064271,-4.559770778156391e-05,0.004948606045754644,-0.0028008111315848128
2015-12-30,-0.003385718396231252,-0.009065217466574294,-0.01665579268570727,-0.010734788758972602,-0.015269961804061816
2015-12-31,0.007306995700186336,-0.003811642448960595,0.017582332651736365,0.010054822114677897,0.007670385332969376
2016-01-01,0.006098987766879338,0.0063133599510605265,-0.00013548303608446055,0.0007391764782800347,-0.008391995191463941
2016-01-04,-0.016762308049177888,-0.028327048350921702,-0.02384064920287854,-0.019746748916120382,-0.019367624543993545
2016-01-05,-0.007566684046020122,0.004500221061763288,-0.004495229557599845,0.009896450055809192,-0.008714601000682332
2016-01-06,0.004423697051691322,-0.025711172645833003,-0.004376164802213811,0.026911394084700113,0.013900054808044349
2016-01-07,-0.010214403068413702,-0.013394560462664629,-0.017346885747495766,-0.018358959293981347,-0.004345966157753289
